Date,MSDUUS Index,MSDUUK Index,MSDUIT Index,MSDUJN Index,MSEUSRUS Index,MSEUSAG Index,MSEUSBR Index,MSEUTMXF Index,JPMTUS Index,JHDCUK Index,JHDCIT Index,JHDCJP Index,JPEMRUS Index,JPEMAR Index,JPEMBZ Index,JPEMMX Index
06/11/2001,1058.203,959.144,311.064,1948.121,197.788,689.182,521.89,1565.363,312.338,199.21,234.29,225.79,180.846,106.82,213.529,214.315
07/11/2001,1054.907,964.729,314.372,1892.49,197.834,700.379,523.609,1555.617,314.102,199.61,235.06,226.06,183.351,114.539,219.177,215.402
08/11/2001,1058.608,969.86,317.315,1920.212,210.822,697.834,530.158,1556.13,312.365,199.62,234.61,225.85,185.499,110.863,220.38,215.627
09/11/2001,1060.53,965.093,316.355,1904.48,217.348,686.293,538.178,1529.172,312.248,199.92,234.61,225.62,186.784,106.24,220.392,215.674
12/11/2001,1058.158,946.165,307.169,1880.87,213.755,681.901,524.983,1508.895,312.248,200.25,234.7,225.73,0,0,0,0
13/11/2001,1077.784,960.333,311.551,1843.971,230.64,672.472,539.798,1539.992,311.077,198.56,233.6,225.68,190.39,101.259,225.221,215.924
14/11/2001,1081.06,954.401,311.57,1843.731,218.962,666.666,533.463,1569.632,308.669,197.56,232.98,225.6,190.165,96.215,224.506,215.556
15/11/2001,1083.163,949.05,311.895,1881.572,204.2,673.974,531.472,1576.831,304.548,196.33,231.8,225.51,187.576,100.044,226.634,214.338
16/11/2001,1079.398,957.002,316.778,1889.039,200.215,650.19,529.174,1550.837,302.165,196.42,231.46,225.39,185.906,91.999,226.363,213.291
19/11/2001,1091.358,956.626,322.819,1912.09,205.249,644.84,540.537,1555.907,304.633,196.49,231.65,225.56,186.189,87.885,230.311,213.402
20/11/2001,1083.043,949.488,320.003,1916.143,211.288,607.616,529.905,1562.362,302.654,196.41,231.77,225.52,189.111,84.215,230.064,213.342
21/11/2001,1077.578,948.982,316.823,1916.784,208.169,610.967,534.186,1552.62,300.955,195.51,230.93,225.65,188.685,88.201,230.179,212.489
22/11/2001,1077.578,954.465,320.026,1910.004,219.648,618.369,542.18,1553.137,300.955,195.4,230.8,225.73,0,0,0,0
23/11/2001,1090.186,941.772,320.056,1901.254,213.741,631.853,549.916,1567.969,300.135,195.67,231.24,225.73,190.503,88.457,230.897,212.57
26/11/2001,1096.594,946.603,317.608,1942.761,214.327,662.044,560.209,1570.014,299.967,196.15,231.67,225.43,191.359,96.414,234.642,213.258
27/11/2001,1088.635,941.178,313.062,1935.675,215.652,651.455,561.1,1583.272,300.89,195.08,230.02,225.02,191.491,90.283,233.34,213.474
28/11/2001,1068.794,936.714,313.776,1898.375,211.695,639.74,537.197,1578.15,300.929,195.82,230.82,225.38,189.989,89.646,229.734,213.492
29/11/2001,1079.634,936.251,315.715,1896.009,211.098,610.148,528.602,1577.278,303.7,196.12,231.31,225.08,192.6,80.981,225.905,213.488
30/11/2001,1078.989,940.168,318.32,1919.07,215.462,627.526,524.76,1571.5,303.777,196.51,232.04,225.38,192.879,78.537,226.191,213.554
03/12/2001,1069.689,928.681,315.031,1865.82,215.709,658.004,553.639,1590.559,304.467,197,232.63,225.07,195.853,85.756,231.25,214.821
04/12/2001,1083.63,938.374,319.043,1857.137,224.8,646.861,557.062,1608.07,305.654,196.99,232.93,225.18,197.69,74.494,232.732,215.965
05/12/2001,1107.229,957.992,328.28,1894.225,224.498,704.034,567.25,1648.55,301.438,195.17,230.94,225.36,198.34,77.082,234.234,215.826
06/12/2001,1104.793,969.851,330.369,1906.154,230.296,788.326,569.059,1649.567,299.546,194.33,230.34,225.2,197.757,73.857,232.67,214.65
07/12/2001,1096.046,955.103,328.982,1871.019,226.537,795.417,569.408,1659.456,297.038,192.46,229.26,225.56,197.234,73.429,233.529,212.831
10/12/2001,1078.433,942.304,321.821,1822.851,228.387,748.269,579.908,1656.855,297.818,192.79,229.82,225.78,197.337,73.366,233.938,213.614
11/12/2001,1075.177,938.433,321.852,1810.349,228.87,759.882,579.331,1638.889,298.84,193.31,230.43,225.95,199.722,73.953,236.104,214.688
12/12/2001,1075.629,938.124,319.181,1855.789,228.851,764.422,575.386,1648.034,300.438,194.93,231.43,226.03,201.101,76.052,238.219,216.106
13/12/2001,1058.838,929.811,312.724,1806.692,215.617,806.768,557.738,1638.143,298.613,194.96,231.27,226.25,198.766,75.422,236.208,216.049
14/12/2001,1061.962,930.235,312.684,1792.604,214.077,814.903,552.425,1672.488,297.432,194.74,231.3,226.13,197.449,75.398,235.684,216.484
17/12/2001,1073.243,947.435,323.244,1754.209,221.39,831.023,555.601,1692.968,296.653,193.85,230.04,226.2,198.227,74.871,234.102,214.956
18/12/2001,1081.18,950.472,319.987,1763.651,221.974,820.704,573.282,1695.949,298.611,193.99,230.61,226.24,198.689,75.089,235.195,215.407
19/12/2001,1088.298,939.677,315.299,1769.212,226.672,891.714,582.581,1691.369,300.079,194.64,231,226.22,200.413,73.659,235.29,215.486
20/12/2001,1079.249,930.866,311.767,1783.58,229.715,1050.013,568.66,1686.446,299.865,194.4,230.77,226.43,199.667,67.811,233.205,215.161
21/12/2001,1083.037,939.202,315.302,1758.275,230.234,1050.013,574.058,1726.402,299.502,193.83,230.43,226.56,200.364,68.427,234.242,215.66
24/12/2001,1082.232,943.424,312.156,1752.796,233.052,1050.013,576.515,1724.135,298.825,193.91,230.55,226.55,200.417,60.168,232.414,215.225
25/12/2001,1082.232,943.424,312.156,1745.826,229.876,1050.013,576.515,1724.135,298.825,193.91,230.55,226.52,0,0,0,0
26/12/2001,1086.725,948.929,312.422,1727.86,231.17,1050.013,581.465,1720.676,298.175,193.89,230.54,226.52,200.523,60.168,232.529,215.239
27/12/2001,1094.155,958.902,320.574,1754.842,233.741,1050.013,594.936,1722.898,299.417,192.55,229.58,226.31,201.626,63.159,235.861,216.154
28/12/2001,1097.469,961.228,319.327,1787.346,237.474,959.592,593.971,1729.37,298.975,192.13,229.12,226.12,202.631,66.31,238.211,216.201
31/12/2001,1084.544,962.025,322.441,1789.256,237.762,959.592,597.056,1698.239,300.471,192.16,229.11,226.12,202.788,61.106,237.749,216.515
01/01/2002,1084.544,962.025,322.441,1789.256,237.762,959.592,597.056,1698.239,300.471,192.16,229.11,226.12,0,0,0,0
02/01/2002,1091.741,955.627,323.873,1774.9,237.762,1043.518,605.379,1725.129,298.358,192.6,229.64,226.12,206.272,59.93,241.562,217.259
03/01/2002,1102.558,971.323,328.907,1780.628,251.518,1094.322,624.908,1778.928,298.969,193.03,230.02,226.12,208.612,65.671,244.208,218.34
04/01/2002,1109.778,972.339,325.418,1831.489,260.14,1126.493,617.835,1780.48,298.693,192.47,229.62,225.64,209.821,66.618,243.435,218.144
07/01/2002,1102.359,963.854,321.446,1831.479,260.427,804.638,613.688,1766.281,300.617,193.43,230.87,225.79,211.066,65.533,243.023,217.959
08/01/2002,1098.403,957.616,323.014,1777.203,270.898,804.638,608.468,1781.288,300.544,193.29,230.84,225.73,211.114,62.269,242.012,218.119
09/01/2002,1093.026,950.836,322.811,1766.047,271.139,804.638,597.404,1756.817,300.781,192.57,230.22,225.83,212.065,60.913,242.301,218.01
10/01/2002,1094.334,947.158,317.97,1742.308,267.92,804.638,578.118,1722.441,302.787,193.25,230.39,225.85,210.763,60.342,239.074,218.214
11/01/2002,1083.974,947.502,319.632,1733.11,268.483,804.638,570.754,1710.092,304.359,193.52,230.53,225.78,212.576,60.824,239.839,218.709
14/01/2002,1077.304,936.338,313.351,1738.114,258.865,804.638,554.139,1718.293,304.186,194.24,231.54,225.79,211.525,61.057,239.387,219.216
15/01/2002,1085.279,942.443,316.199,1705.848,260.402,804.638,560.018,1772.075,304.982,194.27,231.22,225.66,210.13,61.156,240.31,219.602
16/01/2002,1067.694,931.019,309.382,1706.61,257.49,804.638,557.844,1764.347,304.693,194.87,231.5,225.84,210.362,60.352,240.709,219.863
17/01/2002,1078.954,931.772,312.508,1698.969,266.301,633.531,574.747,1788.435,303.233,194.64,231.04,225.56,212.01,60.913,242.05,219.802
18/01/2002,1067.473,929.169,314.757,1726.879,266.678,724.711,572.13,1786.603,304.347,194.42,230.73,225.42,212.354,61.064,243.431,220.582
21/01/2002,1067.473,931.15,311.771,1723.923,268.698,795.69,564.501,1787.609,304.347,195.13,231.06,225.19,0,0,0,0
22/01/2002,1059.121,927.511,313.76,1665.938,279.397,784.724,563.735,1771.444,304.016,194.72,230.56,225.23,214.348,62.729,243.796,221.203
23/01/2002,1067.267,931.064,315.329,1651.663,274.005,783.565,566.103,1827.133,302.098,194.89,230.86,225.34,214.751,64.35,245.325,220.765
24/01/2002,1070.746,938.832,314.712,1659.683,258.976,761.492,561.886,1824.249,301.806,193.79,230.11,225.13,214.955,64.794,244.191,221.187
25/01/2002,1072.048,923.368,311.543,1670.802,251.789,763.931,558.856,1838.632,301.553,192.67,229.24,224.92,213.662,64.489,243.716,220.262
28/01/2002,1072.072,927.744,313.879,1699.786,256.999,797.376,558.796,1836.857,301.694,192.85,229.22,225.18,213.944,64.421,243.326,220.065
29/01/2002,1041.353,913.028,311.505,1661.326,267.268,782.765,541.54,1812.084,303.536,193.21,229.57,224.97,213.291,64.573,241.215,219.504
30/01/2002,1052.482,907.175,309.982,1640.706,255.314,822.838,540.048,1788.941,303.455,193.74,229.81,224.75,212.031,64.102,240.138,219.505
31/01/2002,1068.133,920.997,310.996,1649.087,259.481,743.919,555.724,1846.406,302.598,194.37,230.26,224.7,213.392,62.681,240.51,219.708
01/02/2002,1060.106,924.759,310.641,1615.962,256.693,757.672,554.289,1834.951,303.574,194.76,230.41,224.42,212.941,59.083,239.78,220.917
04/02/2002,1033.536,922.592,307.748,1604.192,256.107,757.672,550.189,1822.188,304.949,195.42,231.07,224.7,213.419,61.141,238.67,221.701
05/02/2002,1030.395,910.297,303.212,1566.394,253.95,757.672,556.903,1823.93,304.986,195.72,231.21,224.43,214.608,61.411,240.717,221.997
06/02/2002,1024.341,903.607,298.526,1562.92,260.315,824.432,558.116,1803.181,304.548,195.22,231.11,224.55,215.762,61.524,241.495,223.24
07/02/2002,1021.144,912.384,299.779,1597.106,261.762,799.695,549.531,1801.855,303.956,193.47,229.76,224.47,215.118,62.653,239.776,222.701
08/02/2002,1036.842,916.835,302.171,1601.551,259.401,814.631,544.475,1777.86,304.969,193.79,230.01,225.08,215.709,62.569,240.741,223.858
11/02/2002,1051.413,925.508,303.27,1615.812,258.371,688.353,544.697,1766.084,304.583,193.68,229.93,225.08,216.919,63.53,241.522,223.9
12/02/2002,1047.229,925.984,300.229,1662.731,262.917,687.193,544.697,1785.172,303.346,192.66,229.5,225.42,218.451,64.096,242.904,224.016
13/02/2002,1057.542,930.103,303.876,1672.778,259.824,733.136,563.832,1806.186,303.027,192.7,229.4,225.09,219.402,64.934,244.852,223.932
14/02/2002,1056.008,937.883,306.442,1684.798,256.537,692.728,574.485,1802.699,303.91,193.24,229.6,225,219.903,67.604,245.666,224.521
15/02/2002,1043.076,936.724,303.794,1678.735,252.856,653.356,575.634,1803.996,305.502,194.17,230.17,225.33,219.855,67.053,245.903,225.224
18/02/2002,1043.076,928.984,301.45,1679.285,248.282,669.845,572.52,1802.969,305.502,194.21,230.24,225.27,0,0,0,0
19/02/2002,1023.539,918.677,296.619,1627.244,245.281,668.762,572.406,1778.028,305.105,193.97,230.07,225.05,221.256,67.516,246.447,225.391
20/02/2002,1037.556,905.477,295.15,1617.748,240.453,652.437,578.741,1764.986,305.157,193.71,229.89,225.06,222.902,66.56,248.216,226.017
21/02/2002,1021.411,912.211,298.511,1667.368,245.654,667.731,592.059,1751.311,305.531,193.36,229.68,225.49,223.551,65.054,248.363,226.071
22/02/2002,1030.001,910.875,299.308,1679.098,251.21,664.757,595.064,1727.764,306.283,194.09,230.29,225.43,224.229,66.144,248.744,226.673
25/02/2002,1048.536,918.869,300.79,1671.602,251.48,657.443,613.392,1759.832,305.957,193.67,229.85,225.46,225.159,66.55,250.412,226.953
26/02/2002,1048.167,924.663,301.311,1657.929,247.761,636.777,613.692,1780.142,304.722,193.14,229.86,225.21,225.511,66.807,249.981,226.337
27/02/2002,1048.505,926.445,309.182,1696.326,243.385,631.15,629.094,1825.816,306.289,193.3,229.99,225.29,226.002,66.515,252.24,226.815
28/02/2002,1045.597,912.691,310.279,1717.249,239.661,642.598,634.819,1799.336,305.597,193.33,230.09,225.48,226.389,66.759,253.234,227.445
01/03/2002,1070.64,927.846,311.945,1757.808,253.138,626.629,650.205,1851.791,303.802,192.61,229.94,225.68,227.201,67.374,253.903,226.476
04/03/2002,1091.937,943.049,319.696,1862.239,259.905,623.998,655.402,1891.576,303.489,192.65,229.66,225.96,227.762,67.8,254.81,226.104
05/03/2002,1084.752,937.892,318.261,1852.867,262.546,608.822,639.165,1892.719,303.623,191.8,229.08,226.15,228.402,67.683,255.041,226.498
06/03/2002,1100.143,943.427,322.838,1865.547,263.114,619.24,629.443,1921.894,302.977,191.19,228.52,226.36,228.228,67.095,253.143,226.98
07/03/2002,1094.545,952.578,323.742,1958.466,272.172,591.212,622.725,1896.939,300.079,190.48,228.09,226.65,226.761,66.892,251.608,225.424
08/03/2002,1101.181,951.999,325.508,1962.513,272.348,587.741,629.701,1938.281,298.529,190.61,227.92,226.41,227.043,63.934,253.432,224.388
11/03/2002,1105.125,946.446,323.485,1993.999,263.482,591.847,622.933,1933.341,298.55,190.86,228.07,226.06,227.121,64.498,254.396,224.572
12/03/2002,1102.509,937.667,320.131,1933.09,259.87,592.286,641.745,1959.779,298.741,190.7,228.17,226.38,225.303,64.567,255.94,224.654
13/03/2002,1091.493,943.257,323.544,1884.935,264.308,592.177,647.445,1927.896,299.399,190.32,228.02,226.63,225.465,61.542,257.021,225.029
14/03/2002,1090.159,946.41,327.34,1914.097,270.749,564.015,643.258,1918.621,297.148,189.84,227.56,226.94,226.892,60.338,258.328,224.55
15/03/2002,1102.952,954.264,329.741,1930.743,275.559,566.174,652.988,1948.295,298.168,190.07,227.53,226.71,227.077,59.577,259.289,224.623
18/03/2002,1102.32,955.361,327.216,1879.255,280.833,569.524,652.494,1973.01,298.896,190.4,227.8,226.88,227.352,60.177,259.675,224.502
19/03/2002,1106.302,958.015,330.934,1920.556,277.835,569.636,651.52,2003.374,298.516,190.25,227.86,226.93,227.056,61.299,259.175,224.333
20/03/2002,1088.303,949.971,329.364,1892.458,272.839,569.491,651.458,1992.883,297.254,189.79,227.92,226.98,226.595,61.284,258.86,223.639
21/03/2002,1090.308,948.445,329.627,1884.647,277.358,558.781,636.177,1994.372,297.739,189.38,227.48,227.01,226.283,60.191,257.648,222.996
22/03/2002,1085.937,947.948,329.739,1836.832,278.941,549.07,619.992,2010.006,297.451,189.39,227.34,226.99,226.121,59.842,255.723,222.517
25/03/2002,1070.128,938.804,325.446,1825.129,270.948,458.585,614.115,1989.878,297.446,189.14,227.19,226.8,226.045,58.587,255.736,222.075
26/03/2002,1075.907,938.297,326.875,1815.29,270.424,457.993,629.604,1979.374,298.674,189.47,227.57,227.03,226.936,57.933,256.993,223.141
27/03/2002,1081.151,938.298,324.689,1833.414,273.013,520.055,629.715,1987.142,298.85,190.3,227.82,227.35,227.163,58.027,257.408,223.057
28/03/2002,1083.675,949.98,330.014,1850.044,281.94,511.459,627.136,1988.154,297.744,189.4,227.54,227.63,227.339,58.027,257.308,222.784
29/03/2002,1083.675,949.98,330.014,1809.048,281.058,511.459,627.136,1988.154,297.744,189.38,227.54,227.57,0,0,0,0
01/04/2002,1082.843,959.587,332.719,1788.787,281.173,511.459,638.247,1998.473,297.799,189.36,227.51,227.46,227.125,58.027,256.947,223.06
02/04/2002,1073.02,956.672,332.076,1820.808,275.169,523.86,635.957,1984.335,299.318,189.46,227.2,227.57,228.539,56.971,258.083,223.826
03/04/2002,1062.486,952.843,333.399,1856.065,270.271,526.963,632.536,1940.149,300.464,190.32,227.93,227.63,228.969,57.28,257.521,225.156
04/04/2002,1063.305,946.03,330.421,1875.244,269.443,506.493,633.835,1958.126,300.617,190.96,228.72,227.81,229.519,58.798,257.613,226.544
05/04/2002,1059.777,949.259,329.371,1869.555,272.777,505.819,636.369,1985.536,301.833,190.85,228.82,227.9,230.534,59.512,258.035,226.511
08/04/2002,1061.532,937.333,321.267,1874.057,273.766,480.447,637.24,1961.824,301.335,190.6,228.5,228.05,230.778,59.512,256.39,227.051
09/04/2002,1053.817,936.842,323.368,1845.47,282.362,481.972,637.226,1960.43,301.866,190.42,228.36,227.77,231.51,59.378,257.17,228.05
10/04/2002,1065.175,948.57,328.036,1863.61,287.29,489.593,649.694,2023.556,301.606,190.18,228.26,228.04,233.413,59.121,256.967,228.757
11/04/2002,1038.876,934.342,325.246,1840.488,289.648,481.615,650.167,2001.943,302.119,191.07,228.63,228.33,235.12,59.81,258.241,228.673
12/04/2002,1045.935,937.647,325.497,1810.799,280.511,457.833,652.294,1986.508,302.932,191.17,228.89,228.06,234.345,60.963,260.957,228.64
15/04/2002,1037.342,945.708,327.105,1837.304,290.989,465.199,642.325,1977.476,303.497,191.53,229.26,228.31,234.084,62.245,258.018,228.956
16/04/2002,1061.98,956.549,335.602,1863.394,291.783,442.509,649.791,2019.304,302.838,190.51,228.41,228.18,234.403,62.899,259.26,228.698
17/04/2002,1059.776,959.714,335.533,1891.259,294.566,444.55,654.77,2029.316,301.913,190.49,228.51,228.05,235.357,63.769,259.152,228.708
18/04/2002,1058.568,956.252,336.427,1913.551,302.403,463.047,641.995,2002.631,302.275,190.16,228.3,227.95,235.83,63.473,258.308,228.584
19/04/2002,1059.167,958.932,337.947,1894.732,306.212,448.626,638.947,1996.124,302.673,190.18,228.57,228.07,236.773,62.985,258.748,228.84
22/04/2002,1042.147,956.598,334.586,1928.523,298.153,447.222,632.709,1966.724,303.036,190.69,229.1,228.03,237.369,59.726,257.548,229.219
23/04/2002,1035.024,950.488,333.987,1931.195,301.49,447.222,633.452,1953.525,303.195,190.2,228.83,227.92,237.536,59.007,255.623,229.567
24/04/2002,1027.919,956.046,334.823,1924.984,305.376,447.222,635.099,1977.268,304.553,190.6,229.25,227.79,237.608,59.838,254.17,229.291
25/04/2002,1026.95,956.769,332.623,1944.544,303.692,447.222,626.476,1952.124,304.748,191.48,229.26,227.77,237.883,58.395,253.63,229.291
26/04/2002,1012.052,949.245,331.02,1929.157,313.527,447.222,618.075,1961.097,305.408,191.97,229.66,228.02,237.946,58.395,251.606,229.731
29/04/2002,1001.403,949.778,332.086,1925.623,313.596,430.342,616.211,1932.936,304.973,191.23,229.07,228.02,237.124,59.885,249.799,229.658
30/04/2002,1012.51,951.542,330.965,1914.345,306.51,447.118,617.652,1949.814,305.379,191.24,229.41,228.62,236.587,59.735,247.299,228.638
01/05/2002,1022.003,946.755,332.838,1936.208,306.51,432.313,618.306,1936.03,306.028,191.76,229.42,228.68,235.551,60.238,247.349,227.708
02/05/2002,1019.539,955.373,325.339,1928.279,306.742,444.41,598.562,1946.848,305.205,190.9,228.77,228.62,234.546,60.43,244.089,226.659
03/05/2002,1008.171,962.029,327.098,1943.237,306.982,427.055,590.547,1937.246,306.281,191.67,229.53,228.62,233.346,61.181,244.46,227.281
06/05/2002,988.283,961.505,328.304,1937.135,305.587,439.784,580.038,1953.066,306.118,191.67,229.57,228.62,233.118,60.872,241.779,227.546
07/05/2002,984.895,943.471,325.459,1909.671,292.098,426.082,583.32,1914.392,306.29,191.78,229.65,228.78,234.313,59.759,242.613,228.278
08/05/2002,1023.928,957.351,329.604,1916.174,300.693,418.508,590.524,1950.357,303.876,191.19,229.05,228.66,235.799,59.759,241.808,228.019
09/05/2002,1008.259,954.542,325.415,1932.136,300.23,417.68,568.444,1904.857,304.589,190.73,228.65,228.79,235.414,58.993,237.773,227.456
10/05/2002,991.344,951.173,322.998,1934.732,300.23,419.504,561.265,1883.697,305.69,190.6,228.45,228.86,236.006,59.137,236.937,227.911
13/05/2002,1010.102,955.864,327.076,1916.109,300.81,406.403,556.427,1894.841,304.152,190.54,228.62,228.82,237.74,59.077,233.563,227.654
14/05/2002,1032.208,953.877,328.663,1896.917,314.354,401.793,557.926,1899.267,302.708,190.21,227.98,228.96,239.226,59.014,235.826,227.047
15/05/2002,1026.933,962.917,330.711,1942.221,314.39,384.471,561.728,1917.569,303.268,190.11,228.22,229.15,241.581,58.948,239.163,227.725
